Data Type,HTS Number,Description,Year,Quantity Description,January,February,March,April,May,June,July,August,September,October,November,December
General CIF Imports Value,84781000,"Machinery for preparing or making up tobacco, nesoi",2022,Value for: number,12940272.00,3810092.00,2887231.00,1196943.00,3095515.00,5403377.00,917781.00,2142064.00,780813.00,1569375.00,8753962.00,9395358.00
General CIF Imports Value,84789000,"Parts of machinery for preparing or making up tobacco, nesoi",2022,Value for: number,1877905.00,1823687.00,2371853.00,1661965.00,1895480.00,2623644.00,2464309.00,3254778.00,2042258.00,2648868.00,2215316.00,2458567.00
General CIF Imports Value,84791000,"Machinery for public works, building or the like, nesoi",2022,Value for: number,39497654.00,39115542.00,34428120.00,45386193.00,37223131.00,30692498.00,52684961.00,27874474.00,52963252.00,39355045.00,57670172.00,37216867.00
General CIF Imports Value,84792000,"Machinery for the extraction or preparation of animal or fixed vegetable fats or oils, nesoi",2022,Value for: number,1124991.00,508325.00,2660453.00,1462397.00,658199.00,2915248.00,5588594.00,3191093.00,4254735.00,3914400.00,5738142.00,2764280.00
General CIF Imports Value,84793000,"Presses for making particle board or fiber building board of wood or other ligneous materials, and mach. for treat. wood or cork, nesoi",2022,Value for: number,6152200.00,4321823.00,1869717.00,880631.00,2219345.00,3427925.00,1238378.00,1591355.00,3434518.00,694099.00,1270163.00,3054066.00
General CIF Imports Value,84794000,Rope- or cable-making machines nesoi,2022,Value for: number,7079359.00,6159827.00,3832115.00,6404534.00,12049433.00,7473193.00,13560759.00,13877891.00,27533477.00,21998197.00,11613013.00,14835029.00
General CIF Imports Value,84795000,"Industrial robots, not elsewhere specified or included",2022,Value for: number,41419690.00,28823171.00,41358371.00,59335575.00,60180689.00,67916638.00,39138861.00,30922870.00,37795828.00,41261888.00,34040342.00,57563795.00
General CIF Imports Value,84796000,Evaporative air coolers,2022,Value for: number,2602156.00,3515878.00,7749092.00,20148729.00,5889917.00,4725643.00,3318561.00,1426486.00,1440206.00,502602.00,622818.00,1463931.00
General CIF Imports Value,84797100,Passenger boarding bridges of a kind used in airports,2022,Value for: number,125113.00,5828869.00,1487140.00,95633.00,1350168.00,1002765.00,1000768.00,959270.00,2003733.00,292677.00,940327.00,1302276.00
General CIF Imports Value,84797900,Other passenger boarding bridges,2022,Value for: number,686847.00,987865.00,1280849.00,652208.00,453671.00,972136.00,645541.00,322943.00,500659.00,591613.00,1036152.00,619401.00
General CIF Imports Value,84798100,"Machines and mechanical appliances for treating metal, including electric wire coil-winders, nesoi",2022,Value for: number,12761612.00,23205892.00,20552044.00,15516215.00,14508350.00,16129430.00,12776685.00,11803588.00,24582155.00,42193718.00,27422058.00,17882631.00
General CIF Imports Value,84798200,"Machines for mixing, kneading, crushing, grinding, screening, sifting, homogenizing, emulsifying or stirring, nesoi",2022,Value for: number,71260128.00,86366530.00,71726036.00,67968175.00,72891272.00,85158368.00,62987829.00,73388089.00,75655696.00,76406809.00,73892066.00,90156041.00
General CIF Imports Value,84798300,"Cold isostatic presses, nesoi",2022,Value for: number,336358.00,4073232.00,1826733.00,1148069.00,1351113.00,745372.00,655402.00,646868.00,309221.00,287021.00,813580.00,577187.00
General CIF Imports Value,84798910,"Air humidifiers or dehumidifiers with self-contained electric motor, other than for domestic purposes",2022,Value for: number,4975434.00,7810862.00,9625548.00,5830884.00,6832461.00,8757401.00,7879253.00,7697174.00,6327355.00,6336085.00,3545458.00,6178579.00
General CIF Imports Value,84798920,"Floor polishers with self-contained electric motor, other than for domestic purposes",2022,Value for: number,2991165.00,3305391.00,5235641.00,3979286.00,2967033.00,5199914.00,4960643.00,3122233.00,4415080.00,3433878.00,3080729.00,3470769.00
General CIF Imports Value,84798955,"Electromechanical appliances with self-contained electric motor, trash compactors",2022,Value for: number,2280939.00,827957.00,1054064.00,1268567.00,509207.00,374909.00,930509.00,1744998.00,1617765.00,1291384.00,1474452.00,2031772.00
General CIF Imports Value,84798965,"Electromechanical appliances with self-contained electric motor, nesoi",2022,Value for: number,36770330.00,37606180.00,42918650.00,38976111.00,44476021.00,43547729.00,42771650.00,42533106.00,44713026.00,42606790.00,38182327.00,39542848.00
General CIF Imports Value,84798970,"Carpet sweepers, not electromechanical having self-contained electric motor",2022,Value for: number,742910.00,608828.00,715705.00,777461.00,1363634.00,293604.00,888002.00,344446.00,538593.00,744423.00,1368152.00,140677.00
General CIF Imports Value,84798983,Machines for the manufacture of optical media,2022,Value for: number,175241.00,223326.00,58726.00,220985.00,329044.00,807241.00,1574438.00,4256968.00,92342.00,1774134.00,661604.00,178632.00
General CIF Imports Value,84798992,Automated electronic component placement machines for making printed circuit assemblies,2022,Value for: number,9977164.00,10697787.00,14834129.00,10622300.00,15697233.00,16550419.00,8467274.00,8663529.00,7579061.00,8565528.00,16508390.00,19829829.00
General CIF Imports Value,84798995,"Other machines and mechanical appliances having individual functions, not specified or included elsewhere in chapter 84, nesoi",2022,Value for: number,328056499.00,427149618.00,390482715.00,389908592.00,410347237.00,366970245.00,391989037.00,473040504.00,396564605.00,375497611.00,404667572.00,392350960.00
General CIF Imports Value,84799041,Parts of floor polishers of subheading 8479.89.20; parts of carpet sweepers,2022,Value for: number,5663547.00,5182253.00,3730407.00,6098194.00,5555459.00,5006371.00,4434022.00,6361902.00,4626898.00,4808718.00,4964279.00,5726399.00
General CIF Imports Value,84799045,"Parts of trash compactors, frame assemblies",2022,Value for: number,421642.00,1551429.00,456714.00,509713.00,718961.00,569943.00,405772.00,1378557.00,608400.00,6051566.00,1010521.00,1167616.00
General CIF Imports Value,84799055,"Parts of trash compactors, ram assemblies",2022,Value for: number,3813.00,23292.00,58541.00,28778.00,2013.00,15425.00,578466.00,35889.00,109244.00,33185.00,136500.00,24291.00
General CIF Imports Value,84799065,"Parts of trash compactors, container assemblies",2022,Value for: number,224003.00,185566.00,248355.00,473009.00,482026.00,297598.00,401624.00,193674.00,276538.00,386146.00,378586.00,439046.00
General CIF Imports Value,84799075,"Parts of trash compactors, cabinets or cases",2022,Value for: number,4060970.00,3840705.00,4113507.00,4455340.00,7095249.00,4702808.00,1643984.00,1718823.00,1292858.00,2333560.00,1567833.00,2704045.00
General CIF Imports Value,84799085,"Parts of trash compactors, nesoi",2022,Value for: number,5708478.00,6705503.00,8564452.00,6757374.00,6700840.00,10239073.00,7373836.00,9417533.00,7333586.00,8398336.00,6614544.00,8342107.00
General CIF Imports Value,84799095,"Parts of machines and mechanical appliances having individual functions, not specified or included elsewhere in chapter 84, nesoi",2022,Value for: number,242861674.00,288960585.00,308034017.00,325434412.00,336199025.00,358488726.00,326292615.00,304694366.00,319024951.00,344445596.00,313401904.00,295591196.00
General CIF Imports Value,84801000,Molding boxes for metal foundry,2022,Value for: number,20578.00,15705.00,122907.00,898500.00,661577.00,155572.00,862644.00,563496.00,379112.00,124595.00,101206.00,254190.00
General CIF Imports Value,84802000,Mold bases,2022,Value for: number,1275750.00,1412332.00,1681831.00,1879476.00,1488175.00,1172226.00,1155626.00,1820059.00,1940640.00,1975300.00,1702702.00,3256147.00
General CIF Imports Value,84803000,Molding patterns,2022,Value for: number,1106382.00,1000186.00,1568808.00,1865566.00,1248668.00,1493851.00,1453480.00,1496098.00,1466797.00,1597901.00,1256694.00,2075709.00
General CIF Imports Value,84804100,"Molds for metal or metal carbides, injection or compression types",2022,Value for: number,9057390.00,10678245.00,13721419.00,15098893.00,9098808.00,9067506.00,8136023.00,9512490.00,10662070.00,8981325.00,8448671.00,9991482.00
General CIF Imports Value,84804900,Molds for metal or metal carbides other than injection or compression types,2022,Value for: number,2023187.00,2480790.00,2188026.00,1651519.00,4608596.00,3550142.00,3123493.00,2551864.00,4309242.00,1879759.00,3690605.00,2052942.00
General CIF Imports Value,84805000,Molds for glass,2022,Value for: number,5810784.00,6144169.00,6292000.00,6334639.00,9532287.00,6808126.00,7371527.00,7813620.00,6587772.00,6862679.00,6678700.00,5379596.00
General CIF Imports Value,84806000,Molds for mineral materials,2022,Value for: number,16945784.00,17236495.00,19507506.00,23737669.00,27665924.00,30559184.00,27917376.00,27962818.00,25274534.00,26502282.00,30825919.00,26229875.00
General CIF Imports Value,84807110,"Molds for rubber or plastics, injection or compression types, for shoe machinery",2022,Value for: number,594278.00,426610.00,1363298.00,667942.00,1178261.00,1716665.00,1047078.00,2148443.00,1730453.00,386368.00,1852485.00,3547116.00
General CIF Imports Value,84807140,Injection or compression type molds for rubber or plastics for the manufacture of semiconductor devices,2022,Value for: number,687761.00,829160.00,668406.00,511294.00,1355272.00,1303448.00,1075339.00,3047345.00,297061.00,3706605.00,903655.00,1226480.00
General CIF Imports Value,84807180,"Molds for rubber or plastics, injection or compression types, other than for shoe machinery or for manufacture of semiconductor devices",2022,Value for: number,166798560.00,141142266.00,156613813.00,171716727.00,173226165.00,154724118.00,150714734.00,149477443.00,146268457.00,155449281.00,147968806.00,122953750.00
General CIF Imports Value,84807910,"Molds for rubber or plastics, other than injection or compression types, for shoe machinery",2022,Value for: number,255028.00,141501.00,243376.00,496092.00,255025.00,72420.00,438100.00,183729.00,211243.00,412798.00,574618.00,696726.00
General CIF Imports Value,84807990,"Molds for rubber or plastics, other than injection or compression types, other than for shoe machinery",2022,Value for: number,21089335.00,18978858.00,28482906.00,25772003.00,23231252.00,23314869.00,16648620.00,19029564.00,21447674.00,23624275.00,18822558.00,21877713.00
General CIF Imports Value,84811000,"Pressure-reducing valves for pipes, boiler shells, tanks, vats or the like",2022,Value for: number,41657460.00,45761685.00,44542080.00,49874902.00,48448793.00,46989127.00,46934288.00,44369436.00,45092868.00,42642613.00,41388734.00,39889671.00
General CIF Imports Value,84812000,Valves for oleohydraulic or pneumatic transmissions,2022,Value for: number,139155910.00,160174065.00,183684845.00,146598207.00,169780141.00,159367781.00,157205829.00,169273985.00,160590870.00,185296523.00,173261211.00,151135830.00
General CIF Imports Value,84813010,"Check valves of copper for pipes, boiler shells, tanks, vats or the like",2022,Value for: number,9357703.00,9393290.00,7925262.00,12003027.00,11427908.00,11322219.00,10960594.00,9905284.00,8330223.00,7269537.00,5025457.00,5662773.00
General CIF Imports Value,84813020,"Check valves of iron or steel for pipes, boiler shells, tanks, vats or the like",2022,Value for: number,18801799.00,15979352.00,24028823.00,21605679.00,20231002.00,20195065.00,18691466.00,21936529.00,21829445.00,25769144.00,23305355.00,19973365.00
General CIF Imports Value,84813090,"Check valves other than of copper or iron or steel, for pipes, boiler shells, tanks, vats or the like",2022,Value for: number,13837632.00,12904849.00,17142491.00,16455561.00,16626071.00,14073704.00,15226415.00,17090942.00,14706865.00,15873245.00,15725139.00,16090557.00
General CIF Imports Value,84814000,"Safety or relief valves for pipes, boiler shells, tanks, vats or the like",2022,Value for: number,36015871.00,33691915.00,39625342.00,36523018.00,40905536.00,48981742.00,40046036.00,43058858.00,38824855.00,43005406.00,36703755.00,36530819.00
General CIF Imports Value,84818010,"Taps, cocks, valves & similar appliances for pipes, boiler shells, tanks, vats or the like, hand operated, of copper, nesoi",2022,Value for: number,127249718.00,129674065.00,147130053.00,126825681.00,143748402.00,135064543.00,139763037.00,154236767.00,123052513.00,121045524.00,111959884.00,101120796.00
General CIF Imports Value,84818030,"Taps, cocks, valves & similar appliances for pipes, boiler shells, tanks, vats or the like, hand operated, of iron or steel, nesoi",2022,Value for: number,110610844.00,91889793.00,121991381.00,119141875.00,117216860.00,140834949.00,131097176.00,154954342.00,149831242.00,141058573.00,144724567.00,122244470.00
General CIF Imports Value,84818050,"Taps, cocks, valves & similar appliances for pipes, boiler shells, tanks, vats or the like, hand operated, not copper, iron or steel, nesoi",2022,Value for: number,118002792.00,120328578.00,132057373.00,113117367.00,131105800.00,115329602.00,107836616.00,118558240.00,105571604.00,95732701.00,89044583.00,87158362.00
